cidade;ano;vivos;perinatais;maformacao;respiratorio;infecparasit
3540705;2002;719;1;1;0;0
3540754;2002;282;4;1;0;0
3540804;2002;168;3;0;0;0
3540853;2002;21;;;;
3540903;2002;225;1;1;0;0
3541000;2002;3600;55;9;7;3
3541059;2002;75;0;0;0;0
3541109;2002;54;;;;
3541208;2002;174;2;0;0;0
3541307;2002;687;8;5;0;0
3541406;2002;2795;23;8;0;0
3541505;2002;474;6;1;1;0
3541604;2002;517;5;2;1;0
3541653;2002;28;;;;
3541703;2002;155;4;0;0;1
3541802;2002;42;;;;
3541901;2002;169;1;1;0;0
3542008;2002;68;1;1;0;0
3542107;2002;131;;;;
3542206;2002;444;8;0;0;0
3542305;2002;49;;;;
3542404;2002;223;0;0;0;0
3542503;2002;66;1;0;0;0
3542602;2002;1082;7;4;1;2
3542701;2002;122;2;0;0;0
3542800;2002;77;0;0;1;0
3542909;2002;172;0;0;0;1
3543006;2002;503;10;2;0;1
3543105;2002;72;1;0;0;0
3543204;2002;70;1;0;0;0
3543238;2002;28;;;;
3543253;2002;104;1;2;0;1
3543303;2002;1735;18;3;1;0
3543402;2002;7939;44;24;2;2
3543501;2002;107;;;;
3543600;2002;54;1;1;0;0
3543709;2002;176;1;0;0;0
3543808;2002;115;2;0;0;0
3543907;2002;2262;22;2;1;0
3544004;2002;420;7;0;2;0
3544103;2002;679;10;2;1;0
3544202;2002;101;3;1;0;0
3544251;2002;356;7;2;0;0
3544301;2002;131;3;0;0;0
3544400;2002;19;0;1;0;0
3544509;2002;27;;;;
3544608;2002;43;1;1;0;0
3544707;2002;34;1;0;0;0
3544806;2002;78;1;0;1;0
3544905;2002;106;0;0;0;0
3545001;2002;265;6;0;0;1
3545100;2002;74;0;1;0;0
3545159;2002;63;0;0;1;0
3545209;2002;1462;9;3;0;0
3545308;2002;621;4;1;1;0
3545407;2002;159;1;1;0;0
3545506;2002;55;1;0;0;0
3545605;2002;192;2;0;1;1
3545704;2002;53;;;;
3545803;2002;2257;24;4;0;0
3546009;2002;201;1;0;0;0
3546108;2002;13;;;;
3546207;2002;39;;;;
3546256;2002;29;;;;
3546306;2002;438;4;0;0;1
3546405;2002;597;2;1;0;1
3546504;2002;88;1;0;0;0
3546603;2002;321;2;0;1;0
3546702;2002;281;1;1;0;0
3546801;2002;877;21;2;1;0
3546900;2002;149;2;1;0;0
3547007;2002;66;;;;
3547106;2002;33;;;;
3547205;2002;7;;;;
3547304;2002;1366;8;3;1;0
3547403;2002;34;;;;
3547502;2002;267;6;0;0;0
3547601;2002;289;3;1;0;0
3547650;2002;14;;;;
3547700;2002;272;4;1;0;0
3547809;2002;9174;77;28;17;6
3547908;2002;87;0;1;0;0
3548005;2002;321;2;1;0;1
3548054;2002;78;;;;
3548104;2002;71;0;1;0;0
3548203;2002;110;;;;
3548302;2002;27;;;;
3548401;2002;59;2;0;0;0
3548500;2002;5449;60;24;4;5
3548609;2002;142;1;0;0;0
3548708;2002;11505;77;35;22;9
3548807;2002;1594;11;4;1;2
3548906;2002;2780;5;6;1;1
3549003;2002;39;;;;
3549102;2002;1072;17;1;0;1
3549201;2002;27;;;;
3549250;2002;14;;;;
3549300;2002;22;1;0;0;0
3549409;2002;670;5;4;1;1
3549508;2002;172;3;0;1;0
3549607;2002;76;0;0;0;0
3549706;2002;709;9;2;0;0
3549805;2002;4889;44;8;2;1
3549904;2002;9116;70;23;5;7
3549953;2002;202;1;0;1;0
3550001;2002;138;;;;
3550100;2002;611;2;5;1;1
3550209;2002;527;7;2;0;0
3550308;2002;185417;1605;505;221;177
3550407;2002;377;3;1;1;0
3550506;2002;124;0;1;0;0
3550605;2002;1177;13;0;1;1
3550704;2002;1320;12;4;1;1
3550803;2002;180;1;0;0;0
3550902;2002;211;0;1;0;0
3551009;2002;5366;73;22;10;6
3551108;2002;130;2;0;1;0
3551207;2002;54;;;;
3551306;2002;13;0;0;0;0
3551405;2002;138;1;1;0;0
3551504;2002;641;6;2;0;1
3551603;2002;334;1;1;0;0
3551702;2002;1505;10;5;1;0
3551801;2002;281;1;0;0;0
3551900;2002;208;1;0;0;0
3552007;2002;101;1;0;0;0
3552106;2002;448;3;1;1;1
3552205;2002;8180;76;25;2;6
3552304;2002;123;1;0;0;0
3552403;2002;3370;22;4;2;0
3552502;2002;4730;63;15;9;3
3552551;2002;56;;;;
3552601;2002;111;;;;
3552700;2002;247;2;0;0;1
3552809;2002;4809;31;10;3;5
3552908;2002;72;0;2;0;0
3553005;2002;139;;;;
3553104;2002;85;1;0;0;0
3553203;2002;80;;;;
3553302;2002;369;2;1;1;1
3553401;2002;245;0;1;0;0
3553500;2002;184;1;0;0;2
3553609;2002;143;1;1;0;0
3553658;2002;39;2;0;0;0
3553708;2002;764;6;1;0;2
3553807;2002;380;2;0;0;0
3553856;2002;115;3;0;0;1
3553906;2002;87;;;;
3553955;2002;165;2;0;0;0
3554003;2002;1628;6;8;1;1
3554102;2002;3945;43;6;3;0
3554201;2002;93;1;0;1;0
3554300;2002;337;3;0;0;0
3554409;2002;101;;;;
3554508;2002;472;8;1;0;2
3554607;2002;42;;;;
3554656;2002;22;;;;
3554706;2002;74;1;1;0;0
3554755;2002;18;;;;
3554805;2002;482;5;1;0;0
3554904;2002;50;1;0;0;0
3554953;2002;60;0;0;0;1
3555000;2002;850;10;2;0;0
3555109;2002;121;0;1;0;0
3555208;2002;16;;;;
3555307;2002;12;;;;
3555356;2002;68;;;;
3555406;2002;1384;16;6;0;2
3555505;2002;55;;;;
3555604;2002;96;1;1;0;0
3555703;2002;21;0;1;0;0
3555802;2002;116;0;0;0;1
3555901;2002;11;;;;
3556008;2002;138;1;1;0;0
3556107;2002;114;0;1;0;0
3556206;2002;1209;3;5;1;0
3556305;2002;299;3;0;0;0
3556354;2002;87;2;0;0;1
3556404;2002;579;5;3;1;0
3556453;2002;711;6;5;2;1
3556503;2002;1651;9;4;1;0
3556602;2002;159;;;;
3556701;2002;756;9;0;0;0
3556800;2002;238;1;2;0;0
3556909;2002;57;1;1;0;0
3556958;2002;23;;;;
3557006;2002;1791;15;6;2;2
3557105;2002;943;5;0;0;1
3557154;2002;24;;;;
3557204;2002;171;;;;
3557303;2002;120;2;0;1;1
3500000;2001;1303;12;1;0;0
3500105;2001;398;6;0;0;0
3500204;2001;46;;;;
3500303;2001;499;5;0;2;0
3500402;2001;84;0;0;1;0
3500501;2001;261;2;0;0;0
3500550;2001;75;0;1;0;1
3500600;2001;25;;;;
3500709;2001;578;9;1;0;1
3500758;2001;66;2;0;0;0
3500808;2001;42;;;;
3500907;2001;49;;;;
3501004;2001;253;0;1;0;0
3501103;2001;47;2;0;0;0
3501152;2001;291;5;0;0;0
3501202;2001;33;0;0;0;1
3501301;2001;352;4;2;1;0
3501400;2001;64;0;1;1;0
3501509;2001;51;0;2;0;0
3501608;2001;2631;12;8;2;1
3501707;2001;500;1;3;0;0
3501806;2001;72;1;1;0;0
3501905;2001;893;10;1;0;0
3502002;2001;45;1;0;0;0
3502101;2001;736;10;2;1;0
3502200;2001;371;5;3;0;0
3502309;2001;57;;;;
3502408;2001;49;0;0;0;0
3502507;2001;481;8;2;0;1
3502606;2001;64;1;0;0;0
3502705;2001;544;4;0;1;0
3502754;2001;264;3;0;1;1
3502804;2001;2224;9;2;1;4
3502903;2001;337;7;1;0;0
3503000;2001;58;1;0;0;0
3503109;2001;121;3;0;0;0
3503158;2001;47;;;;
3503208;2001;2334;18;1;0;3
3503307;2001;1477;16;3;1;3
3503356;2001;27;1;0;0;0
3503406;2001;77;1;0;0;0
3503505;2001;60;0;1;0;0
3503604;2001;196;0;2;0;0
3503703;2001;95;0;1;0;0
3503802;2001;611;5;2;2;0
3503901;2001;1280;21;1;1;0
3503950;2001;24;;;;
3504008;2001;1266;10;0;0;1
3504107;2001;1982;13;9;1;0
3504206;2001;191;0;1;0;0
3504305;2001;62;0;0;0;0
3504404;2001;152;7;0;0;0
3504503;2001;1209;19;2;2;1
3504602;2001;166;2;0;0;1
3504701;2001;17;;;;
3504800;2001;91;2;1;0;0
3504909;2001;168;0;0;1;0
3505005;2001;51;1;0;0;0
3505104;2001;86;2;0;0;0
3505203;2001;435;4;1;0;0
3505302;2001;447;5;0;0;0
3505351;2001;97;1;0;1;0
3505401;2001;154;3;0;0;0
3505500;2001;1432;23;3;1;3
3505609;2001;497;3;2;3;1
3505708;2001;5364;37;13;4;4
3505807;2001;352;4;1;0;1
3505906;2001;778;3;2;2;1
3506003;2001;4972;27;16;10;7
3506102;2001;1095;8;2;0;1
3506201;2001;27;;;;
3506300;2001;165;3;0;0;0
3506359;2001;683;2;5;1;1
3506409;2001;72;;;;
3506508;2001;1275;14;3;1;2
3506607;2001;474;7;2;2;1
3506706;2001;227;2;1;0;0
3506805;2001;141;1;0;0;0
3506904;2001;144;1;0;2;0
3507001;2001;628;8;2;0;1
3507100;2001;275;2;1;2;0
3507159;2001;62;0;0;0;0
3507209;2001;11;;;;
3507308;2001;48;;;;
3507407;2001;180;1;0;1;0
3507456;2001;33;;;;
3507506;2001;1684;17;4;0;0
3507605;2001;2155;33;4;5;2
3507704;2001;49;1;0;0;0
3507753;2001;37;1;0;0;0
3507803;2001;274;2;0;0;0
3507902;2001;313;3;1;0;1
3508009;2001;344;5;1;1;1
3508108;2001;178;1;0;0;1
3508207;2001;44;;;;
3508306;2001;79;;;;
3508405;2001;727;7;1;2;1
3508504;2001;1300;9;8;0;2
3508603;2001;494;7;3;0;0
3508702;2001;347;3;1;0;0
3508801;2001;234;4;2;0;0
3508900;2001;62;;;;
3509007;2001;1241;12;2;2;2
3509106;2001;49;1;0;0;0
3509205;2001;1148;9;3;2;1
3509254;2001;638;7;1;3;2
3509304;2001;128;0;0;1;0
3509403;2001;397;2;0;0;1
3509452;2001;95;;;;
3509502;2001;14609;91;42;16;10
3509601;2001;1196;8;4;3;2
3509700;2001;1005;14;2;0;0
3509809;2001;57;0;0;1;0
3509908;2001;239;3;1;0;0
3509957;2001;82;;;;
3510005;2001;423;5;0;0;0
3510104;2001;32;;;;
3510153;2001;94;3;0;0;1
3510203;2001;994;12;7;2;1
3510302;2001;303;2;3;1;1
3510401;2001;728;6;5;0;0
3510500;2001;1494;21;6;2;0
3510609;2001;6945;53;15;20;6
3510708;2001;160;2;0;0;0
3510807;2001;346;5;1;2;0
3510906;2001;45;;;;
3511003;2001;216;2;1;0;0
3511102;2001;1356;12;5;0;2
3511201;2001;85;0;1;0;0
3511300;2001;70;;;;
3511409;2001;244;2;0;0;0
3511508;2001;476;9;2;0;0
3511607;2001;218;1;1;0;1
3511706;2001;204;4;1;0;0
3511904;2001;88;0;0;0;0
3512001;2001;224;5;0;1;0
3512100;2001;88;;;;
3512209;2001;450;4;0;1;0
3512308;2001;240;1;2;0;0
3512407;2001;279;1;1;0;0
3512506;2001;54;;;;
3512605;2001;66;;;;
3512704;2001;60;1;1;0;0
3512803;2001;806;5;5;0;0
3512902;2001;57;1;0;0;0
3513009;2001;3430;22;11;3;3
3513108;2001;435;4;0;0;1
3513207;2001;109;1;1;0;0
3513306;2001;36;0;0;1;0
3513405;2001;1144;17;3;1;1
3513504;2001;2241;28;6;0;0
3513603;2001;391;6;2;0;0
3513702;2001;378;2;0;0;0
3513801;2001;7690;79;20;11;6
3513850;2001;19;;;;
3513900;2001;151;0;1;0;0
3514007;2001;117;1;1;0;0
3514106;2001;330;1;0;0;0
3514205;2001;18;0;0;0;0
3514304;2001;120;2;0;0;0
3514403;2001;513;11;1;0;0
3514502;2001;184;2;2;0;0
3514601;2001;112;;;;
3514700;2001;113;3;1;0;0
3514809;2001;316;4;1;0;1
3514908;2001;232;1;1;1;2
3514924;2001;25;;;;
3514957;2001;30;2;0;0;0
3515004;2001;4634;50;13;1;5
3515103;2001;1101;3;3;2;2
3515129;2001;45;2;0;0;0
3515152;2001;172;2;0;0;0
3515186;2001;611;5;2;2;0
3515194;2001;79;1;0;0;0
3515202;2001;115;2;1;0;0
3515301;2001;39;;;;
3515350;2001;172;3;0;0;0
3515400;2001;217;3;1;0;0
3515509;2001;829;5;2;0;0
3515608;2001;56;1;0;0;0
3515657;2001;11;;;;
3515707;2001;3052;32;9;7;2
3515806;2001;26;;;;
3515905;2001;35;1;0;0;0
3516002;2001;150;3;2;0;0
3516101;2001;50;0;1;0;0
3516200;2001;5158;52;8;1;1
3516309;2001;2832;30;8;10;1
3516408;2001;2180;28;7;5;2
3516507;2001;20;;;;
3516606;2001;108;4;0;0;0
3516705;2001;677;4;3;1;0
3516804;2001;43;;;;
3516853;2001;57;;;;
3516903;2001;95;0;1;0;1
3517000;2001;124;;;;
3517109;2001;58;1;0;0;0
3517208;2001;169;2;1;0;0
3517307;2001;106;1;0;0;0
3517406;2001;507;2;0;0;0
3517505;2001;170;;;;
3517604;2001;423;9;0;1;0
3517703;2001;330;2;1;1;0
3517802;2001;114;0;0;0;0
3517901;2001;129;4;0;0;1
3518008;2001;24;;;;
3518107;2001;116;2;0;0;1
3518206;2001;423;1;0;1;1
3518305;2001;474;4;2;1;1
3518404;2001;1719;17;11;1;0
3518503;2001;179;4;0;1;1
3518602;2001;597;6;1;0;1
3518701;2001;5399;60;13;6;7
3518800;2001;22027;210;64;36;24
3518859;2001;109;1;0;1;0
3518909;2001;60;;;;
3519006;2001;121;;;;
3519055;2001;170;0;2;0;0
3519071;2001;2746;21;9;2;1
3519105;2001;123;0;1;0;0
3519204;2001;82;3;0;0;0
3519253;2001;71;0;0;0;0
3519303;2001;464;5;0;2;1
3519402;2001;109;0;0;1;0
3519501;2001;88;0;1;0;0
3519600;2001;614;6;3;0;0
3519709;2001;1249;11;3;2;4
3519808;2001;118;2;1;0;0
3519907;2001;105;2;1;0;1
3520004;2001;350;6;0;2;1
3520103;2001;364;5;2;1;0
3520202;2001;170;;;;
3520301;2001;539;9;2;0;0
3520400;2001;473;4;0;0;0
3520426;2001;90;1;0;1;0
3520442;2001;294;6;0;0;0
3520509;2001;2484;26;9;4;1
3520608;2001;57;2;0;0;0
3520707;2001;61;0;1;1;0
3520806;2001;37;;;;
3520905;2001;207;1;0;0;1
3521002;2001;294;4;1;0;1
3521101;2001;67;;;;
3521150;2001;49;1;0;0;0
3521200;2001;68;2;1;0;0
3521309;2001;209;3;0;0;0
3521408;2001;209;0;0;0;0
3521507;2001;80;0;0;0;1
3521606;2001;77;;;;
3521705;2001;334;6;1;0;1
3521804;2001;361;4;1;2;0
3521903;2001;144;2;4;0;1
3522000;2001;25;;;;
3522109;2001;1345;19;4;2;2
3522158;2001;59;0;0;1;0
3522208;2001;3693;24;11;5;7
3522307;2001;2427;32;7;2;3
3522406;2001;1984;31;7;10;8
3522505;2001;3718;30;14;6;3
3522604;2001;862;5;2;1;1
3522653;2001;90;;;;
3522703;2001;521;6;0;0;0
3522802;2001;244;5;1;0;0
3522901;2001;145;3;0;2;0
3523008;2001;34;;;;
3523107;2001;6008;61;28;8;4
3523206;2001;941;10;3;3;3
3523305;2001;200;;;;
3523404;2001;1321;9;2;2;3
3523503;2001;312;0;1;0;1
3523602;2001;215;0;0;2;0
3523701;2001;86;1;0;0;0
3523800;2001;95;2;0;0;0
3523909;2001;2428;21;6;3;1
3524006;2001;456;5;2;0;0
3524105;2001;569;4;3;0;1
3524204;2001;80;2;0;0;0
3524303;2001;1025;12;4;2;1
3524402;2001;3414;47;15;3;3
3524501;2001;59;;;;
3524600;2001;301;3;1;0;0
3524709;2001;542;2;2;1;2
3524808;2001;575;5;4;0;2
3524907;2001;65;2;0;0;0
3525003;2001;2030;26;8;2;2
3525102;2001;493;2;4;2;0
3525201;2001;292;3;0;1;0
3525300;2001;1722;10;2;2;1
3525409;2001;45;0;1;0;0
3525508;2001;151;1;1;0;0
3525607;2001;46;2;0;0;0
3525706;2001;432;0;1;0;0
3525805;2001;98;2;1;0;0
3525854;2001;29;0;1;0;0
3525904;2001;5014;47;14;4;1
3526001;2001;198;3;0;0;0
3526100;2001;445;5;4;0;0
3526209;2001;600;5;3;3;1
3526308;2001;67;1;1;0;0
3526407;2001;337;0;3;0;0
3526506;2001;59;;;;
3526605;2001;101;1;0;0;0
3526704;2001;1319;18;4;2;0
3526803;2001;921;3;4;1;1
3526902;2001;3827;16;15;4;2
3527009;2001;61;0;1;0;0
3527108;2001;943;4;7;0;0
3527207;2001;1322;10;5;2;3
3527256;2001;25;;;;
3527306;2001;399;1;2;0;0
3527405;2001;257;4;0;0;0
3527504;2001;43;;;;
3527603;2001;132;;;;
3527702;2001;51;0;1;0;0
3527801;2001;63;1;0;0;0
3527900;2001;31;;;;
3528007;2001;281;4;1;0;0
3528106;2001;63;1;0;0;0
3528205;2001;32;;;;
3528304;2001;33;;;;
3528403;2001;770;12;5;1;0
3528502;2001;1157;14;4;8;2
3528601;2001;103;0;1;0;0
3528700;2001;60;0;0;1;0
3528809;2001;193;0;1;0;0
3528858;2001;26;0;0;0;0
3528908;2001;43;1;0;0;0
3529005;2001;2892;20;10;2;7
3529104;2001;34;1;1;0;0
3529203;2001;326;1;0;0;0
3529302;2001;1046;3;2;1;0
3529401;2001;7017;78;29;9;8
3529500;2001;35;;;;
3529609;2001;47;;;;
3529658;2001;28;1;0;0;0
3529708;2001;333;2;0;1;0
3529807;2001;172;6;0;0;1
3529906;2001;518;3;1;0;0
3530003;2001;32;1;0;0;0
3530102;2001;308;4;1;0;0
3530201;2001;216;0;0;0;0
3530300;2001;611;2;2;0;1
3530409;2001;41;;;;
3530508;2001;1064;12;3;1;1
3530607;2001;6317;68;22;17;13
3530706;2001;1929;16;7;3;1
3530805;2001;1093;13;3;2;1
3530904;2001;57;1;0;0;0
3531001;2001;24;;;;
3531100;2001;706;11;3;0;0
3531209;2001;70;;;;
3531308;2001;585;3;3;0;0
3531407;2001;210;3;1;0;0
3531506;2001;314;3;0;0;0
3531605;2001;44;1;1;0;0
3531704;2001;51;;;;
3531803;2001;769;3;1;1;0
3531902;2001;474;1;0;1;0
3532009;2001;207;1;0;0;0
3532058;2001;55;1;0;0;0
3532108;2001;53;1;0;0;0
3532157;2001;41;0;1;0;0
3532207;2001;77;;;;
3532306;2001;90;1;0;0;0
3532405;2001;251;6;0;1;0
3532504;2001;86;1;1;0;0
3532603;2001;114;2;1;0;0
3532702;2001;45;0;0;1;0
3532801;2001;53;;;;
3532827;2001;179;3;0;0;0
3532843;2001;26;1;0;0;0
3532868;2001;9;;;;
3532900;2001;100;;;;
3533007;2001;249;2;0;0;0
3533106;2001;27;;;;
3533205;2001;28;;;;
3533254;2001;32;;;;
3533304;2001;40;;;;
3533403;2001;700;4;2;0;0
3533502;2001;488;5;1;0;2
3533601;2001;76;;;;
3533700;2001;96;;;;
3533809;2001;49;;;;
3533908;2001;649;5;1;1;1
3534005;2001;54;;;;
3534104;2001;91;1;0;0;0
3534203;2001;64;;;;
3534302;2001;600;6;1;0;0
3534401;2001;12053;134;27;21;9
3534500;2001;15;;;;
3534609;2001;390;6;1;0;2
3534708;2001;1443;6;4;1;0
3534757;2001;102;2;0;0;0
3534807;2001;107;1;0;0;0
3534906;2001;150;0;1;0;1
3535002;2001;90;;;;
3535101;2001;159;0;1;0;0
3535200;2001;131;;;;
3535309;2001;257;2;1;0;1
3535408;2001;255;8;1;0;0
3535507;2001;672;6;1;0;0
3535606;2001;262;4;0;0;0
3535705;2001;53;1;0;0;0
3535804;2001;296;3;1;0;0
3535903;2001;42;;;;
3536000;2001;116;;;;
3536109;2001;87;1;0;0;0
3536208;2001;318;5;0;2;0
3536257;2001;19;0;1;0;0
3536307;2001;191;0;1;0;0
3536406;2001;82;0;0;0;0
3536505;2001;1013;4;3;0;0
3536570;2001;29;2;0;0;0
3536604;2001;132;0;1;0;0
3536703;2001;559;5;0;0;1
3536802;2001;75;2;0;0;0
3536901;2001;33;;;;
3537008;2001;281;5;0;0;0
3537107;2001;535;5;1;0;1
3537156;2001;41;;;;
3537206;2001;168;3;2;0;0
3537305;2001;765;2;2;0;0
3537404;2001;370;8;0;0;0
3537503;2001;86;;;;
3537602;2001;1228;21;2;1;1
3537701;2001;67;;;;
3537800;2001;890;6;3;3;1
3537909;2001;505;7;2;3;0
3538006;2001;2323;26;10;1;0
3538105;2001;136;1;1;0;0
3538204;2001;140;0;1;0;0
3538303;2001;47;0;0;0;1
3538501;2001;186;4;2;0;0
3538600;2001;376;7;0;0;2
3538709;2001;5248;47;13;1;3
3538808;2001;472;4;2;0;0
3538907;2001;289;4;1;1;1
3539004;2001;98;0;1;0;0
3539103;2001;244;2;0;0;1
3539202;2001;367;2;2;0;1
3539301;2001;930;8;1;1;1
3539400;2001;148;0;0;0;0
3539509;2001;636;2;1;1;1
3539608;2001;68;1;0;0;0
3539707;2001;43;;;;
3539806;2001;1766;24;3;0;1
3539905;2001;45;;;;
3540002;2001;271;1;1;1;0
3540101;2001;32;;;;
3540200;2001;659;4;1;2;2
3540259;2001;60;;;;
3540309;2001;32;;;;
3540408;2001;60;0;0;0;0
3540507;2001;93;0;1;0;1
3540606;2001;745;10;0;0;0
3540705;2001;725;4;0;0;0
3540754;2001;262;3;1;0;0
3540804;2001;165;1;0;0;0
3540853;2001;23;0;1;0;0
3540903;2001;197;2;1;0;0
3541000;2001;3687;58;12;3;8
3541059;2001;99;2;0;0;0
3541109;2001;52;0;1;0;0
3541208;2001;173;0;2;0;0
3541307;2001;671;7;0;0;0
3541406;2001;2914;22;12;1;1
3541505;2001;540;6;0;1;1
3541604;2001;517;5;1;0;0
3541653;2001;43;1;0;0;0
3541703;2001;141;2;0;0;0
3541802;2001;41;0;0;1;0
3541901;2001;156;1;1;0;0
3542008;2001;68;;;;
3542107;2001;130;1;0;1;0
3542206;2001;443;2;1;0;2
3542305;2001;56;;;;
3542404;2001;234;1;3;0;1
3542503;2001;72;1;0;0;0
3542602;2001;1087;10;4;1;1
3542701;2001;108;;;;
3542800;2001;59;2;0;0;0
3542909;2001;191;3;0;0;0
3543006;2001;524;11;2;3;2
3543105;2001;65;1;0;0;0
3543204;2001;44;;;;
3543238;2001;36;0;0;0;1
3543253;2001;123;0;0;0;0
3543303;2001;1835;17;9;2;0
3543402;2001;7755;46;28;6;3
3543501;2001;115;3;1;0;0
3543600;2001;42;1;1;0;0
3543709;2001;165;1;0;0;0
3543808;2001;107;2;0;0;0
3543907;2001;2349;15;7;1;0
3544004;2001;385;3;0;0;0
3544103;2001;679;6;1;0;1
3544202;2001;97;2;0;0;0
3544251;2001;394;6;3;0;0
3544301;2001;129;;;;
3544400;2001;18;1;0;0;0
3544509;2001;33;;;;
3544608;2001;55;1;0;0;0
3544707;2001;32;;;;
3544806;2001;70;1;0;0;0
3544905;2001;126;1;0;0;0
3545001;2001;291;4;1;0;0
3545100;2001;65;1;0;0;0
3545159;2001;62;1;1;0;0
3545209;2001;1480;10;6;1;0
3545308;2001;655;8;3;1;0
3545407;2001;138;2;1;0;0
3545506;2001;59;;;;
3545605;2001;211;0;2;1;0
3545704;2001;68;1;0;0;0
3545803;2001;2289;15;10;0;3
3546009;2001;203;1;0;0;1
3546108;2001;29;;;;
3546207;2001;33;0;1;0;0
3546256;2001;28;0;1;0;0
3546306;2001;425;12;4;0;1
3546405;2001;704;4;3;0;0
3546504;2001;81;;;;
3546603;2001;365;5;2;0;0
3546702;2001;284;2;1;0;0
3546801;2001;912;11;3;5;2
3546900;2001;129;0;0;0;0
3547007;2001;80;1;0;0;0
3547106;2001;42;2;0;0;0
3547205;2001;15;;;;
3547304;2001;1334;7;3;4;1
3547403;2001;20;1;1;0;0
3547502;2001;344;3;0;0;0
3547601;2001;312;2;2;1;0
3547650;2001;10;;;;
3547700;2001;284;2;0;0;0
3547809;2001;9799;94;28;19;5
3547908;2001;97;2;0;0;0
3548005;2001;295;3;0;1;0
3548054;2001;82;0;1;0;0
3548104;2001;83;0;1;0;0
3548203;2001;107;1;0;1;0
3548302;2001;39;1;0;0;0
3548401;2001;65;;;;
3548500;2001;5556;53;15;7;6
3548609;2001;142;1;0;0;0
3548708;2001;11842;90;35;18;7
3548807;2001;1644;12;6;0;1
3548906;2001;2859;13;3;1;2
3549003;2001;35;1;0;0;0
3549102;2001;1077;12;2;2;0
3549201;2001;43;1;0;0;0
3549250;2001;23;;;;
3549300;2001;20;;;;
3549409;2001;618;7;3;0;1
3549508;2001;146;0;1;0;0
3549607;2001;51;;;;
3549706;2001;760;5;2;3;0
3549805;2001;4938;42;10;3;2
3549904;2001;9560;69;39;3;3
3549953;2001;211;1;0;1;0
3550001;2001;155;3;0;0;0
3550100;2001;643;4;1;0;2
3550209;2001;580;7;5;1;1
3550308;2001;190721;1630;503;300;181
3550407;2001;455;5;1;0;1
3550506;2001;107;1;1;0;0
3550605;2001;1173;7;4;0;1
3550704;2001;1302;16;3;1;1
3550803;2001;183;1;0;0;0
3550902;2001;204;2;0;0;0
3551009;2001;5186;85;23;9;6
3551108;2001;137;;;;
3551207;2001;54;0;1;0;0
3551306;2001;20;0;0;0;0
3551405;2001;156;0;1;0;0
3551504;2001;615;8;1;0;1
3551603;2001;348;6;2;0;0
3551702;2001;1528;11;4;2;1
3551801;2001;290;1;1;0;0
3551900;2001;213;4;0;0;0
3552007;2001;75;1;1;0;0
3552106;2001;467;5;1;0;1
3552205;2001;8310;95;18;6;9
3552304;2001;98;2;1;0;0
3552403;2001;3220;25;11;0;1
3552502;2001;4560;68;23;6;2
3552551;2001;35;;;;
3552601;2001;121;0;0;1;0
3552700;2001;248;1;0;0;0
3552809;2001;4879;50;10;7;5
3552908;2001;93;;;;
3553005;2001;136;2;1;0;0
3553104;2001;73;1;0;0;0
3553203;2001;73;;;;
3553302;2001;337;4;2;0;0
3553401;2001;258;2;0;0;0
3553500;2001;169;2;0;0;2
3553609;2001;195;2;0;1;0
3553658;2001;38;;;;
3553708;2001;772;7;2;0;1
3553807;2001;361;3;0;0;1
3553856;2001;105;2;1;1;0
3553906;2001;115;0;0;0;1
3553955;2001;169;1;0;0;0
3554003;2001;1699;20;3;1;0
3554102;2001;4033;43;9;3;5
3554201;2001;104;0;0;0;1
3554300;2001;395;6;3;0;1
3554409;2001;93;1;0;0;0
3554508;2001;495;3;4;0;0
3554607;2001;24;1;0;0;0
3554656;2001;28;0;1;0;0
3554706;2001;107;2;0;2;1
3554755;2001;23;1;0;0;0
3554805;2001;513;2;0;0;2
3554904;2001;57;;;;
3554953;2001;52;0;1;0;0
3555000;2001;842;17;2;1;1
3555109;2001;142;0;0;0;0
3555208;2001;17;;;;
3555307;2001;26;;;;
3555356;2001;94;;;;
3555406;2001;1361;15;3;0;1
3555505;2001;61;1;1;0;0
3555604;2001;92;0;0;1;0
3555703;2001;23;1;0;0;0
3555802;2001;107;;;;
3555901;2001;13;0;0;1;0
3556008;2001;147;1;0;0;0
3556107;2001;127;1;0;0;0
3556206;2001;1147;7;1;0;2
3556305;2001;264;4;0;0;0
3556354;2001;87;1;0;0;0
3556404;2001;599;7;2;1;0
3556453;2001;693;3;4;1;1
3556503;2001;1637;16;3;3;1
3556602;2001;170;2;0;0;0
3556701;2001;793;6;0;1;0
3556800;2001;248;2;0;0;0
3556909;2001;65;;;;
3556958;2001;23;1;0;0;0
3557006;2001;1685;13;5;2;2
3557105;2001;976;6;2;0;1
3557154;2001;24;;;;
3557204;2001;225;1;1;0;0
3557303;2001;131;;;;
3500000;2000;1868;102;15;1;2
3500105;2000;430;1;1;0;1
3500204;2000;56;2;0;0;0
3500303;2000;558;4;0;0;0
3500402;2000;81;;;;
3500501;2000;261;2;1;0;0
3500550;2000;69;;;;
3500600;2000;19;;;;
3500709;2000;591;8;2;0;0
3500758;2000;49;1;0;0;0
3500808;2000;36;1;0;0;0
3500907;2000;53;0;1;0;0
3501004;2000;253;1;1;0;0
3501103;2000;46;1;0;0;0
